Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
John McNally MP,1806,2017-10-31 06:17:03 EDT,Photo,38,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/JohnMcNallySNP/posts/1705003769511432,Well done Fraser! Well deserved,https://www.facebook.com/photo.php?fbid=1706167006082083&set=p.1706167006082083&type=3,,Fraser,"🏆Pride of Britain Awards 2017 🏆 

Humbled and honoured to be considered worthy enough to win in a year when we have witnessed such tragedy and terror. 

Spent the last few days meeting survivors of Grenfell tower, a community that is still rallying together as the support from the government has not been sufficient, with many families still in temporary accommodation 4 months since the disaster.  

My admiration for the emergency services has grown even stronger, after meeting firefighters who risked everything at Grenfell and police officers who have gave everything in the line of duty. PC Keith Palmer was defending Westminster Abbey when he was attacked by earlier this year and lost his life. His two sisters collected a special recognition award posthumously for his bravery and dedication to his job. 

I also met members of staff from a range of roles who responded to the Manchester Arena attack - selfless individuals who only saw what they did as fulfilling their jobs, but the...",,,-1.2105263157894737
Alison Thewliss - MP for Glasgow Central,3629,2017-10-30 12:32:45 EDT,Status,5,1,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/AlisonThewlissSNP/posts/1853395828007912,"The Scottish Parliament's Local Government and Communities Committee has produced an important report on residential fire safety, highlighting measures to increase fire prevention like unannounced fire safety inspections and national inventories of high rise buildings. These measures should be introduced across the UK to ensure another tragedy like Grenfell Tower does not occur again. https://sp-bpr-en-prod-cdnep.azureedge.net/published/LGC/2017/10/30/Building-Regulations-and-Fire-Safety-in-Scotland/LGCS052017R9.pdf",,,,,,,-0.6470588235294118
Clive Lewis MP,25014,2017-10-27 06:37:03 EDT,Link,10,1,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/labourclivelewis/posts/1522597294483739,"Next week, I'll be giving closing remarks at this event - which also features Shadow Fire and Emergency Services Minister Chris Williamson MP and author Sarah Glynn. We'll be looking at the dreadful events of Grenfell Tower and exploring the related issues of rising inequality, class identity and social housing policy in the UK. Tickets are free, and can be reserved at the EventBrite link in the post below.",https://www.eventbrite.co.uk/e/after-grenfell-rebuilding-trust-tickets-38706049837,,Norwich Labour Party,"Really looking forward to this public event next week that reflects on what we can learn from Grenfell, with Clive Lewis MP, Chris Williamson MP and author Sarah Glynn. Follow the link to reserve a free ticket. 

https://www.eventbrite.co.uk/e/after-grenfell-rebuilding-trust-tickets-38706049837",,,-11.818181818181818
Kate Green,4747,2017-10-26 07:34:10 EDT,Photo,18,0,2,3,0,0,0,0,0,,0,0,0,https://www.facebook.com/kate.green.773/posts/938244416329133,"Great to welcome the Fire Brigades Union to parliament this week. Firefighters in Greater Manchester have faced some demanding times recently, such as the Arena attack, and making safety checks on our tower blocks following the Grenfell Tower tragedy. It was really nice to be able to say thank you in person",https://www.facebook.com/kate.green.773/photos/a.330745813745666.1073741828.329876810499233/938244102995831/?type=3,,,,,,-2.1739130434782608
Sadiq Khan,691057,2017-10-25 06:29:50 EDT,Link,152,19,12,11,0,1,0,2,0,,0,0,0,https://www.facebook.com/sadiqforlondon/posts/1688339274552186,"In the face of a growing threat to London and other global cities, I'm doing everything in my power to ensure our capital is as prepared as possible to respond to terrorism. Our police officers and emergency services do a fantastic job, working tirelessly every day to keep us safe. That's why one of the first things I did once becoming Mayor was to ask Lord Toby Harris to undertake an independent review of London's preparedness to respond to the threat of terrorism. We've worked extremely hard together to deliver on the recommendations and to make London safer, whilst also coping with four horrific terror attacks and the tragic fire at Grenfell Tower this year. One year on, we have implemented more than two thirds of Lord Harris’s recommendations, but there is still work to do. The Government needs to put Londoners' safety first: it must step up, stop dragging its feet and take urgent action on the remaining recommendations. They must also provide the proper funding our police and...",https://www.london.gov.uk/mopac-publications/progress-report-londons-preparedness,,Progress report - London's preparedness,Progress report - one year on: London's preparedness to respond to a major terrorist incident.,,,-2.1878172588832485
Diane Abbott MP,41007,2017-10-23 12:35:00 EDT,Link,60,5,2,12,0,0,0,0,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/986603114815480,From the archive:: Notting Hill Carnival is here to stay by Diane Abbott MP,http://www.writeyou.co.uk/_notting_hill_carnival_is_here_to_stay,,Notting Hill Carnival is here to stay,"Notting Hill Carnival is an iconic, world-class celebration of Caribbean culture. This year thelargest street party in the world outside of Rio takes on a deeper significance. It takes place in the very community that has been devastated by the Grenfell Tower fire . Carnival will pay respect to thos...",,,-1.4430379746835442
Paul Scully MP,1633,2017-10-22 10:53:54 EDT,Native Video,17,0,11,0,0,0,0,0,0,original,225,502,0,https://www.facebook.com/scullyforsutton/posts/1477000279002180,"Speaking on the Sunday Politics about what I saw in the refugee camps on the Burmese border, the latest situation with the surviving residents of Grenfell and intergenerational fairness balancing policies such as a possible cut in stamp duty with universal benefits for older people.",https://www.facebook.com/scullyforsutton/videos/1477000279002180/,,,,,,-1.4285714285714286
Paul Scully MP,1633,2017-10-22 05:59:42 EDT,Photo,13,0,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/scullyforsutton/posts/1476827815686093,"Talking Rohingyas, Grenfell and intergenerational fairness on the Daily Politics shortly.",https://www.facebook.com/scullyforsutton/photos/a.506483942720490.1073741825.479504198751798/1476827032352838/?type=3,,,,,,-2.357142857142857
Martyn Day MP,3693,2017-10-21 10:29:20 EDT,Native Video,20,0,7,0,0,0,0,0,0,original,258,355,0,https://www.facebook.com/MartynDaySNP/posts/698530787023881,"As more information emerges on the Grenfell Tower tragedy, it is important to keep pressure on the Government to ensure nothing like this terrible event is repeated. Since the very early days after the fire, There have been very disturbing news reports and statements from the Government on the extent of inadequacies in fire safety regulations. My SNP colleagues and I will work with all parties in the House of Commons to ensure that the families and friends of the victims of the fire at Grenfell, and the country more widely, get the answers that they need and deserve. Meanwhile positive work is continuing in Scotland where a Ministerial Working Group are reviewing fire safety measures to ensure housing in Scotland is as safe as it possibly can be.",https://www.facebook.com/MartynDaySNP/videos/698530787023881/,,"Sprinklers - ""additional not essential""",,,,-2.3703703703703702
Paula Sherriff MP,3386,2017-10-20 09:47:31 EDT,Photo,49,1,1,3,0,0,0,0,0,,0,0,0,https://www.facebook.com/Paula4Dewsbury/posts/2072482646315446,"Our public sector heroes work tirelessly for us in some of the most difficult circumstances, often placing their lives on the line for us. We've seen this heroism on display over the last few months. For just one example, who could forget the footage of those brave fire fighters who ran into danger at Grenfell Tower, putting their own lives at risk, hoping to save others? We've seen attacks on paramedics, nurses, police officers and other emergency service workers increase over the last few years and this is, quite frankly, a shocking thing to read about. According to the Royal College of Nursing, 28 per cent of NHS staff had experienced physical abuse in the previous 12 months and seven in ten had experienced verbal abuse. The Police Federation for England and Wales' figures estimate an attack on a police officer every four minutes. This is why I am backing calls from the fantastic Labour MPs Chris Bryant and Holly Lynch to make sentences for attacks on emergency service workers...",https://www.facebook.com/Paula4Dewsbury/photos/a.1431029383794112.1073741831.1423467151217002/2072480639648980/?type=3,,,,,,-1.462962962962963
Helen Hayes MP for Dulwich and West Norwood,947,2017-10-19 11:07:32 EDT,Native Video,41,3,1,0,0,0,0,0,0,original,292,313,0,https://www.facebook.com/helenhayes4DaWN/posts/724894147703341,"Today I asked the Minister about the Government’s shocking admission that councils will be expected to ‘reprioritise’ from within already stretched budgets to pay for essential fire safety works post-Grenfell. This will mean that the long term consequence of the Grenfell Tower fire across the country is a deepening of the housing crisis, as Councils are forced to spend funding allocated for urgently needed new homes, or much needed refurbishment works on sprinkler systems and other essential fire safety measures. This is simply not good enough. The Grenfell Tower fire was a national disaster and the government owes it to the survivors and victims of Grenfell to do better than this. I am calling on the Government to provide grant funding to all councils that require it.",https://www.facebook.com/helenhayes4DaWN/videos/724894147703341/,,Post-Grenfell fire safety works - Oct 2017,,,,-1.2
Clive Lewis MP,22536,2017-10-13 09:41:34 EDT,Photo,72,1,15,10,0,0,0,0,0,,0,0,0,https://www.facebook.com/labourclivelewis/posts/1510309075712561,"Ran into Chris Williamson, Mp for Derby North and some guys from the Fire Brigades Union. Very interesting conversation about fire safety post Grenfell. Also a T shirt that you just can't argue with!",https://www.facebook.com/labourclivelewis/photos/a.480130155397130.1073741825.191335640943251/1510307879046014/?type=3,,,,,,1.2098765432098766
Diane Abbott MP,40748,2017-10-12 05:54:13 EDT,Link,209,1,0,22,0,0,40,0,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/982026371939821,This Saturday marks the four month anniversary of the Grenfell fire tragedy. Join the silent walk on 14th October to show support to the survivors and their families ↓,https://www.facebook.com/events/114690232560238/,,Silent Walk - Grenfell Tower - 14th October 2017,"A silent walk to take place on the 14th of every month to pay respects to those missing and those who are no longer with us. A silent walk to reflect and stand in solidarity. Unity is key in during the quest for justice and we would love to see even more people at the next walk. 

Month after month, day after day we grow stronger together 💚",,,2.2857142857142856
Dr Phillip Lee MP,2286,2017-10-11 12:07:02 EDT,Photo,6,0,0,0,1,0,0,0,0,,0,0,0,https://www.facebook.com/DrPhillipLeeBracknell/posts/1439735216073581,"MEETING OUR CHIEF FIRE OFFICER On Friday 6th October I met Royal Berkshire Fire and Rescue Service’s new Chief Fire Officer and Chief Executive, Trevor Ferguson at my Bracknell office. Trevor took up the role in April having previously been Deputy Chief Fire Officer and, before that, served for over 26 years with the Northern Ireland Fire and Rescue Service. He explained the challenges being faced in Berkshire as a result of the significant growth in high-rise residential development, the conversion of office blocks into living accommodation and the need for the Service to balance safety with supporting economic growth. When tragedies such as Grenfell Tower occur, it is very easy to forget that domestic fire incidents and deaths have declined steadily and significantly over the last decade. That is a tremendous testament to the work done by the Fire Services in their often overlooked but equally important role of fire prevention. It is quite clear from our meeting that Trevor has...",https://www.facebook.com/DrPhillipLeeBracknell/photos/a.525671060813339.1073741825.246765738703874/1439733959407040/?type=3,,,,,,-0.6111111111111112
Diane Abbott MP,40717,2017-10-08 08:13:00 EDT,Link,103,7,20,10,0,2,0,4,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/977285885747203,"It’s time to end the chaos at the Home Office and restore a sense of order and trust, writes Diane Abbott MP for PoliticsHome: Leaked documents, misconceived policies, suppressed reports, judicial condemnations, false statistics and ‘accidental’ deportations – the summer recess was hardly a period of calm for the Home Office. Grenfell survivors are still living with the threat of deportation, deaths in police custody continue, police stations are being closed and the fire service continues to be run down. The Home Office is the government department primarily responsible for the safety and security of our citizens. Yet under the Tory government, the failure to exercise this duty is exposed across all fronts. Each of these failings must be addressed thoroughly and urgently. But they also appear to be symptomatic of a deeper malaise, which must be rooted out to prevent a recurrence of this chaos. Departments have their priorities set by the government of the day. It has been the...",http://dianeabbott.org.uk/news/articles/news.aspx?p=1021425,,A culture of secrecy infects all areas of this government,A culture of secrecy infects all areas of this government,,,1.2372881355932204
