Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Tom Watson,45758,2017-11-09 07:55:00 EST,Link,214,20,31,7,0,0,0,1,0,,0,0,0,https://www.facebook.com/tom.watson.uk/posts/1616001858421805,"It is vital that the Government makes the money available to fit sprinklers into high-rise social housing. The tragedy of Grenfell Tower must never be repeated. Please sign Jeremy Corbyn's letter to Theresa May, urging her to set aside the funds to install sprinklers and make homes safe for thousands of families. Stand with us – add your signature to our letter now ↓ http://bit.ly/mhs-lf:=:https://action.labour.org.uk/page/s/make-homes-safe/?source=makehomessafe&subsource=facebook&utm_medium=facebook&utm_source=facebookpost&utm_campaign=makehomessafe",http://bit.ly/mhs-lf,https://action.labour.org.uk/page/s/make-homes-safe/?source=makehomessafe&subsource=facebook&utm_medium=facebook&utm_source=facebookpost&utm_campaign=makehomessafe,Theresa May must make all homes safe from fire,Sign our letter to Theresa May urging her to fit all tower blocks with sprinklers to make homes safe and protect thousands of families from fire.,,,-1.4578754578754578
Andy McDonald MP,1846,2017-11-09 06:42:29 EST,Link,8,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/AndyMcDonaldMP/posts/1607965929262615,Everyone deserves the peace of mind of being safe in their home. The Government should learn from Grenfell & make funds available to install sprinklers in tower blocks across the country. https://t.co/EyqcGMLmaU:=:https://twitter.com/MirrorPolitics/status/928381629734649856,https://t.co/EyqcGMLmaU,https://twitter.com/MirrorPolitics/status/928381629734649856,Mirror Politics on Twitter,“Exclusive: Jeremy Corbyn calls on Government to find £1bn to pay for retrofitting of sprinklers in all council high rises https://t.co/R08LaQNaBT:=:http://www.mirror.co.uk/news/politics/jeremy-corbyn-calls-council-high-11488788”,,,-2.375
John McDonnell,78375,2017-11-09 06:17:38 EST,Link,240,19,43,15,0,1,0,0,0,,0,0,0,https://www.facebook.com/johnmcdonnellmp/posts/10155737200135833,Today Labour are calling on the Chancellor to provide the funds to make homes safe and install sprinklers in tower blocks across our country. We must make sure that nothing like the fire at Grenfell Tower can ever happen again. Join our campaign here: www.labour.org.uk/makehomessafe:=:https://action.labour.org.uk/page/s/make-homes-safe/ http://www.mirror.co.uk/news/politics/jeremy-corbyn-calls-council-high-11488788,http://www.mirror.co.uk/news/politics/jeremy-corbyn-calls-council-high-11488788,,Jeremy Corbyn calls for all high rises to be fitted with sprinklers,The Labour leader will call on the Chancellor to use his Budget to fund the retrofitting,,,-2.1729559748427674
Richard Burgon MP,24769,2017-11-09 05:15:35 EST,Link,40,4,5,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/richardburgonmp/posts/1957459291195679,"After the tragedy at Grenfell tower I organised a public meeting for East Leeds tower block residents. The meeting was very well attended and residents got to ask questions to representatives of Leeds City Council, housing experts and the Fire and Rescue Service. East Leeds tower block residents may be interested in adding their name to this letter from Jeremy Corbyn to the Prime Minister calling for the Government to set aside funding in the upcoming 2017 Budget for local authorities and housing associations to fit sprinklers into tower blocks across the country. Click below to read the letter and add your name:",https://action.labour.org.uk/page/s/make-homes-safe/,,Theresa May must make all homes safe from fire,Sign our letter to Theresa May urging her to fit all tower blocks with sprinklers to make homes safe and protect thousands of families from fire.,,,-4.346938775510204
Jeremy Corbyn,1376086,2017-11-09 02:00:00 EST,Link,4023,164,506,183,2,3,57,9,0,,0,0,0,https://www.facebook.com/JeremyCorbynMP/posts/10155912950613872,"Today, I call on the Chancellor to provide the funds to make homes safe and install sprinklers in tower blocks across our country, so people can live in safety and with peace of mind. We must learn the lessons of Grenfell.",http://www.mirror.co.uk/news/politics/jeremy-corbyn-calls-council-high-11488788,,Jeremy Corbyn calls for all high rises to be fitted with sprinklers,The Labour leader will call on the Chancellor to use his Budget to fund the retrofitting,,,1.0759025663331883
Diane Abbott MP,41668,2017-11-08 15:23:00 EST,Link,119,13,11,1,0,1,7,8,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/989030571239401,The Government must act now to avoid another Grenfell Tower catastrophe – fit fire sprinklers to high rise buildings now. Read why in this piece from September from Diane Abbott MP below ↓,https://www.politicshome.com/news/uk/social-affairs/opinion/house-commons/88952/diane-abbott-mp-government-must-act-now-avoid,,Diane Abbott MP: Government must act now to avoid another Grenfell Tower catastrophe – fit fire sprinklers to high rise buildings now,,,,1.391304347826087
Diane Abbott MP,41605,2017-11-07 15:22:00 EST,Link,113,6,16,11,0,0,6,0,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/989030174572774,"ICYMI, here is Diane Abbott MP's article from July on Grenfell and why ""we will never reach all those who need help without offering indefinite leave to remain. Without it, some people will simply be too wary of the authorities.""",https://www.theguardian.com/commentisfree/2017/jul/05/grenfell-survivors-full-immigration-amnesty-diane-abbott,,No Grenfell survivor should be deported | Diane Abbott,"We will never reach all those who need help without offering indefinite leave to remain. Without it, some people will simply be too wary of the authorities• Diane Abbott is the Labour shadow home secretary",,,1.3217391304347825
David Lammy,31099,2017-11-06 03:23:37 EST,Link,88,20,109,0,4,0,76,134,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154835145301541,Revealed in answers to my Parliamentary Questions's: two thirds of Grenfell families still living in B&B hotels five months after the fire. Only 26 families have been rehoused in a permanent home in five months. That is a total disgrace. The Government/RBKC should be ashamed. It breaks my heart that well over 100 Grenfell families will likely spend their Christmas in a bed and breakfast hotel. http://www.independent.co.uk/news/uk/home-news/grenfell-tower-fire-hotels-victims-families-majority-still-living-temporary-accommodation-government-a8036496.html,http://www.independent.co.uk/news/uk/home-news/grenfell-tower-fire-hotels-victims-families-majority-still-living-temporary-accommodation-government-a8036496.html,,"Majority of Grenfell Tower victims still living in hotels five months after tragedy, Government admits","Almost two-thirds of the families who lost their homes in the Grenfell Tower fire are still living in hotel-type accommodation almost five months after the blaze in which at least 80 people died, the Government has admitted. Of the 202 households that lost their homes in the fire, 130 are still livi...",,,-1.0278422273781902
Gill Furniss MP for Brightside and Hillsborough,681,2017-11-01 12:12:15 EDT,Photo,7,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/GillFurnissSheffield/posts/2159627224062808,"I've just spoken in the debate on Product Safety and Fire risk in residential homes. In Sheffield, faulty white goods caused 103 fires in residential homes between April 2014- march 2017 according to the South Yorkshire Fire and Rescue Department. This year the country was shocked by the tragedy at Grenfell Tower thoughts to have started because of a faulty fridge freezer. There is a near consensus from consumer bodies that the current product safety regime is not fit-for-purpose. Government have been slow to act but I will continue to push the Government on this issue.",https://www.facebook.com/GillFurnissSheffield/photos/a.1333373056688233.1073741829.1333357570023115/2159622094063321/?type=3,,,,,,-3.0
Diane Abbott MP,41378,2017-10-31 07:14:49 EDT,Link,47,2,21,2,2,0,27,1,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/991442040998254,"Important read on the mental care needed by #GrenfellTower survivors. ""Psychologist leading responses says at least 11,000 people may have been affected, and that 1,300 have already been seen""↓",https://www.theguardian.com/uk-news/2017/oct/30/grenfell-tower-mental-health-response-largest-of-its-kind-in-europe?CMP=share_btn_fb,,Grenfell Tower mental health response 'largest of its kind in Europe',"Psychologist leading the response says at least 11,000 people may have been affected, and that 1,300 have already been seen",,,-1.1568627450980393
Clive Lewis MP,25014,2017-10-27 06:37:03 EDT,Link,10,1,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/labourclivelewis/posts/1522597294483739,"Next week, I'll be giving closing remarks at this event - which also features Shadow Fire and Emergency Services Minister Chris Williamson MP and author Sarah Glynn. We'll be looking at the dreadful events of Grenfell Tower and exploring the related issues of rising inequality, class identity and social housing policy in the UK. Tickets are free, and can be reserved at the EventBrite link in the post below.",https://www.eventbrite.co.uk/e/after-grenfell-rebuilding-trust-tickets-38706049837,,Norwich Labour Party,"Really looking forward to this public event next week that reflects on what we can learn from Grenfell, with Clive Lewis MP, Chris Williamson MP and author Sarah Glynn. Follow the link to reserve a free ticket. 

https://www.eventbrite.co.uk/e/after-grenfell-rebuilding-trust-tickets-38706049837",,,-11.818181818181818
Kate Green,4747,2017-10-26 07:34:10 EDT,Photo,18,0,2,3,0,0,0,0,0,,0,0,0,https://www.facebook.com/kate.green.773/posts/938244416329133,"Great to welcome the Fire Brigades Union to parliament this week. Firefighters in Greater Manchester have faced some demanding times recently, such as the Arena attack, and making safety checks on our tower blocks following the Grenfell Tower tragedy. It was really nice to be able to say thank you in person",https://www.facebook.com/kate.green.773/photos/a.330745813745666.1073741828.329876810499233/938244102995831/?type=3,,,,,,-2.1739130434782608
Diane Abbott MP,41007,2017-10-23 12:35:00 EDT,Link,60,5,2,12,0,0,0,0,0,,0,0,0,https://www.facebook.com/Dianeabbott/posts/986603114815480,From the archive:: Notting Hill Carnival is here to stay by Diane Abbott MP,http://www.writeyou.co.uk/_notting_hill_carnival_is_here_to_stay,,Notting Hill Carnival is here to stay,"Notting Hill Carnival is an iconic, world-class celebration of Caribbean culture. This year thelargest street party in the world outside of Rio takes on a deeper significance. It takes place in the very community that has been devastated by the Grenfell Tower fire . Carnival will pay respect to thos...",,,-1.4430379746835442
Imran Hussain MP,8622,2017-10-22 06:26:29 EDT,Status,7,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/MP.ImranHussain/posts/1998858083737283,"Retweeted John Healey MP (@JohnHealey_MP): Govt in knots on housing on Marr: tackled on huge fall in social rented homes, dire build record and no funding for sprinklers post-Grenfell",,,,,,,-0.36363636363636365
Paula Sherriff MP,3386,2017-10-20 09:47:31 EDT,Photo,49,1,1,3,0,0,0,0,0,,0,0,0,https://www.facebook.com/Paula4Dewsbury/posts/2072482646315446,"Our public sector heroes work tirelessly for us in some of the most difficult circumstances, often placing their lives on the line for us. We've seen this heroism on display over the last few months. For just one example, who could forget the footage of those brave fire fighters who ran into danger at Grenfell Tower, putting their own lives at risk, hoping to save others? We've seen attacks on paramedics, nurses, police officers and other emergency service workers increase over the last few years and this is, quite frankly, a shocking thing to read about. According to the Royal College of Nursing, 28 per cent of NHS staff had experienced physical abuse in the previous 12 months and seven in ten had experienced verbal abuse. The Police Federation for England and Wales' figures estimate an attack on a police officer every four minutes. This is why I am backing calls from the fantastic Labour MPs Chris Bryant and Holly Lynch to make sentences for attacks on emergency service workers...",https://www.facebook.com/Paula4Dewsbury/photos/a.1431029383794112.1073741831.1423467151217002/2072480639648980/?type=3,,,,,,-1.462962962962963
Helen Hayes MP for Dulwich and West Norwood,947,2017-10-19 11:07:32 EDT,Native Video,41,3,1,0,0,0,0,0,0,original,292,313,0,https://www.facebook.com/helenhayes4DaWN/posts/724894147703341,"Today I asked the Minister about the Government’s shocking admission that councils will be expected to ‘reprioritise’ from within already stretched budgets to pay for essential fire safety works post-Grenfell. This will mean that the long term consequence of the Grenfell Tower fire across the country is a deepening of the housing crisis, as Councils are forced to spend funding allocated for urgently needed new homes, or much needed refurbishment works on sprinkler systems and other essential fire safety measures. This is simply not good enough. The Grenfell Tower fire was a national disaster and the government owes it to the survivors and victims of Grenfell to do better than this. I am calling on the Government to provide grant funding to all councils that require it.",https://www.facebook.com/helenhayes4DaWN/videos/724894147703341/,,Post-Grenfell fire safety works - Oct 2017,,,,-1.2
