Name,Day,URL,Message,Party,Platform,Month,Year,Month Year,Date,Party colour,West Midlands constituencies,Cladding mention
Diane Abbott,2017-09-04,https://twitter.com/HackneyAbbott/status/904599406955069440,Grenfell Tower fire: lawyers warn Theresa May she may be breaching inquiry laws https://www.theguardian.com/uk-news/2017/sep/04/grenfell-tower-fire-lawyers-warn-theresa-may-she-may-be-breaching-inquiry-laws?CMP=share_btn_tw,Labour,Twitter,9,2017,09/2017,2017/09,J) Labour,#N/A,No cladding
Diane Abbott,2017-10-08,https://www.facebook.com/Dianeabbott/posts/977285885747203,"It’s time to end the chaos at the Home Office and restore a sense of order and trust, writes Diane Abbott MP for PoliticsHome: Leaked documents, misconceived policies, suppressed reports, judicial condemnations, false statistics and ‘accidental’ deportations – the summer recess was hardly a period of calm for the Home Office. Grenfell survivors are still living with the threat of deportation, deaths in police custody continue, police stations are being closed and the fire service continues to be run down. The Home Office is the government department primarily responsible for the safety and security of our citizens. Yet under the Tory government, the failure to exercise this duty is exposed across all fronts. Each of these failings must be addressed thoroughly and urgently. But they also appear to be symptomatic of a deeper malaise, which must be rooted out to prevent a recurrence of this chaos. Departments have their priorities set by the government of the day. It has been the...",Labour,Facebook,10,2017,10/2017,2017/10,J) Labour,#N/A,No cladding
Diane Abbott,2017-10-12,https://www.facebook.com/Dianeabbott/posts/982026371939821,This Saturday marks the four month anniversary of the Grenfell fire tragedy. Join the silent walk on 14th October to show support to the survivors and their families ↓,Labour,Facebook,10,2017,10/2017,2017/10,J) Labour,#N/A,No cladding
Diane Abbott,2017-10-23,https://www.facebook.com/Dianeabbott/posts/986603114815480,From the archive:: Notting Hill Carnival is here to stay by Diane Abbott MP,Labour,Facebook,10,2017,10/2017,2017/10,J) Labour,#N/A,No cladding
Diane Abbott,2017-10-31,https://www.facebook.com/Dianeabbott/posts/991442040998254,"Important read on the mental care needed by #GrenfellTower survivors. ""Psychologist leading responses says at least 11,000 people may have been affected, and that 1,300 have already been seen""↓",Labour,Facebook,10,2017,10/2017,2017/10,J) Labour,#N/A,No cladding
Diane Abbott,2017-10-31,https://twitter.com/HackneyAbbott/status/925275817202143232,Residents of blocks next to Grenfell Tower fear being forced to move back https://www.theguardian.com/uk-news/2017/oct/30/residents-of-blocks-next-to-grenfell-tower-fear-being-forced-to-return?CMP=share_btn_tw,Labour,Twitter,10,2017,10/2017,2017/10,J) Labour,#N/A,No cladding
Diane Abbott,2017-10-31,https://twitter.com/HackneyAbbott/status/925274706571296769,We must end the culture of denial and ensure victims and their families get justice #HillsboroughLaw #Grenfell https://www.theguardian.com/law/2017/oct/31/labour-mps-call-for-theresa-may-to-back-hillsborough-law?CMP=share_btn_tw,Labour,Twitter,10,2017,10/2017,2017/10,J) Labour,#N/A,No cladding
Diane Abbott,2017-10-24,https://twitter.com/HackneyAbbott/status/922798098069557249,Grenfell firefighter snubs PM due to working second job http://www.mirror.co.uk/news/politics/grenfell-hero-snubbed-theresa-mays-11396943,Labour,Twitter,10,2017,10/2017,2017/10,J) Labour,#N/A,No cladding
Diane Abbott,2017-10-24,https://twitter.com/HackneyAbbott/status/922769417515225088,Water puts out fire & sprinklers save lives. No more delays:Govt must fund sprinklers in tower blocks post #Grenfell http://www.independent.co.uk/news/uk/politics/grenfell-tower-sajid-javid-sprinklers-funding-tories-a8013951.html,Labour,Twitter,10,2017,10/2017,2017/10,J) Labour,#N/A,No cladding
Diane Abbott,2017-10-12,https://twitter.com/HackneyAbbott/status/918420274860654592,Join the #Grenfell Silent walk this Saturday 14 Oct at 6.30pm to show support to survivors and their families: https://www.facebook.com/events/114690232560238/permalink/119059718789956,Labour,Twitter,10,2017,10/2017,2017/10,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-07,https://www.facebook.com/Dianeabbott/posts/989030174572774,"ICYMI, here is Diane Abbott MP's article from July on Grenfell and why ""we will never reach all those who need help without offering indefinite leave to remain. Without it, some people will simply be too wary of the authorities.""",Labour,Facebook,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-08,https://www.facebook.com/Dianeabbott/posts/989030571239401,The Government must act now to avoid another Grenfell Tower catastrophe – fit fire sprinklers to high rise buildings now. Read why in this piece from September from Diane Abbott MP below ↓,Labour,Facebook,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-16,https://www.facebook.com/Dianeabbott/posts/999850793490712,A recap of why Labour is demanding £1bn from Philip Hammond’s Budget to fund the purchase of sprinklers for council flat blocks.,Labour,Facebook,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-19,https://www.facebook.com/Dianeabbott/posts/999956063480185,How can Theresa May stand up in PMQs and say she’s ‘taking Grenfell seriously’ when her party just sent out a SURVEY asking local residents to rate the tragedy on a scale of 0-10? Appalled? Us too. Share and sign this ↓ http://bit.ly/mhs-lf:=:https://action.labour.org.uk/page/s/make-homes-safe/?source=makehomessafe&subsource=facebook&utm_medium=facebook&utm_source=facebookpost&utm_campaign=makehomessafe,Labour,Facebook,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-20,https://www.facebook.com/Dianeabbott/posts/999961430146315,The Tories asked Kensington residents this week to rate how important the Grenfell tragedy is on a scale of 0-10. Insensitive doesn't even cover it. Sign this ↓,Labour,Facebook,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-21,https://www.facebook.com/Dianeabbott/posts/999979400144518,"“The Grenfell Tower fire was a national tragedy, exposing a national breakdown in our system of fire-safety checks and controls. It demands a national response from government to make sure it can never happen again.” Agree with John Healey MP? Sign our letter to Theresa May now → labour.org.uk/makehomessafe:=:https://action.labour.org.uk/page/s/make-homes-safe/",Labour,Facebook,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-25,https://twitter.com/HackneyAbbott/status/934390364785528832,BBC News - Why no-one heard the Grenfell blogger's warnings http://www.bbc.co.uk/news/stories-42072477,Labour,Twitter,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-14,https://twitter.com/HackneyAbbott/status/930518398731251712,Thousands out for #Grenfell silent walk 5 months after the catastrophic fire. Firefighters out showing support https://t.co/hFyFvQ2EUM,Labour,Twitter,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-14,https://twitter.com/HackneyAbbott/status/930395243001929730,#Grenfell Silent Walk today 6.30pm - 5 months on - walk in silence to remember those who tragically lost their lives in the fire. https://www.facebook.com/events/1975137872710181,Labour,Twitter,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-13,https://twitter.com/HackneyAbbott/status/930028130718404611,Fire Brigade warns Grenfell fire could happen again if construction industry don't take fire safety more seriously http://www.independent.co.uk/news/uk/home-news/grenfell-tower-building-fires-construction-industry-health-safety-london-fire-brigade-kensington-lfb-a8048521.html,Labour,Twitter,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-10,https://twitter.com/HackneyAbbott/status/928951742456303616,#Grenfell independent task force report finds multiple failures re tower fire survivors. Its time we brought in in the commissioners! https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/657336/171031_Independent_Grenfell_Recovery_Taskforce_initial_report.pdf,Labour,Twitter,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-03,https://twitter.com/HackneyAbbott/status/926532179089293313,Negligent approach to residents’ safety by #Grenfell Tower managers highlighted in report 12 years BEFORE the fire http://bit.ly/2xUuadP,Labour,Twitter,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-03,https://twitter.com/HackneyAbbott/status/926468762097934336,"Tragic consequences of #Grenfell continue to unfold.Over 11,000 may experience mental health trauma http://bit.ly/2xVQrYC",Labour,Twitter,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-03,https://twitter.com/HackneyAbbott/status/926428770369789952,"Uncaring Kensington & Chelsea want to force residents, of blocks next to Grenfell Tower, to move back http://bit.ly/2zajPOT",Labour,Twitter,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-11-03,https://twitter.com/HackneyAbbott/status/926417355034505216,Disgusting deceit by Grenfell fraudster should not taint the very real plight of #Grenfell survivors. http://bit.ly/2zd0lZY,Labour,Twitter,11,2017,11/2017,2017/11,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-12,https://www.facebook.com/Dianeabbott/posts/1013614568781001,Jeremy Corbyn: “It is a disgrace that the majority of Grenfell residents have still not been given homes and that tower blocks across our country have still not been made safe. We need answers from the government and we need action. “Grenfell was an entirely avoidable human disaster. The government must act now to prevent it from being repeated.”,Labour,Facebook,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-13,https://www.facebook.com/Dianeabbott/posts/1014253718717086,"6 months on from the #Grenfell Fire Tomassina, a walkways resident who was affected by the catastrophe, explains how you can support the community. You can join the silent walk to remember those who died at 6.30pm on this Thursday 14 December - https://www.facebook.com/events/502913553441210/",Labour,Facebook,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-14,https://www.facebook.com/Dianeabbott/posts/1014247128717745,"Tomassina, a walkways resident affected by the #Grenfell Tower fire six months ago, has this message for the Government on re-housing and support for residents. She is asking people to sign this petition calling on the Prime Minister to take action to build public trust in the Grenfell Tower Inquiry - https://petition.parliament.uk/petitions/206722",Labour,Facebook,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-14,https://www.facebook.com/Dianeabbott/posts/1014273155381809,"Six months on, four out of five of the households left homeless from the Grenfell fire are without a home. Diane Abbott MP writes in Huffington Post on the the failure of the Prime Minister and Government regarding survivors. It's time for urgent action.",Labour,Facebook,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-20,https://www.facebook.com/Dianeabbott/posts/1014242792051512,"In this moving video, Tomassina, a walkways resident affected by the #Grenfell Tower fire explains what it's like to still be living in a hotel over six months on from the tragedy. She has recently asked people to support this petition calling on the Prime Minister to take action to build trust in the Grenfell Tower Enquiry - https://petition.parliament.uk/petitions/206722",Labour,Facebook,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-29,https://twitter.com/HackneyAbbott/status/946685965292228608,Al Manaar Muslim Cultural Heritage Centre in North Kensington played a vital role in supporting the survivors of Grenfell Tower. Good to hear them on @BBCr4today #PrinceHarry https://t.co/6WoLTsEImp,Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-27,https://twitter.com/HackneyAbbott/status/945997695147266053,Kensington & Chelsea Tenant Management organisation completely failed the people of Grenfell Tower. It may prove to be criminal negligence. http://bbc.in/2DXNmuH,Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-24,https://twitter.com/HackneyAbbott/status/944885729133498368,Support the petition by #Grenfell families. PM rejected their call for a diverse inquiry panel just before Christmas https://twitter.com/grenfellspeaks/status/944253987573911552,Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-15,https://twitter.com/HackneyAbbott/status/941601475050041344,"Tomassina, a walkways resident affected by #GrenfellTower fire has a message for Government on re-housing and supporting residents. PM must build public trust in the Grenfell Tower Inquiry - https://petition.parliament.uk/petitions/206722",Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-15,https://twitter.com/HackneyAbbott/status/941571779813765120,FBU calls for ‘compromised’ expert to stand down from #Grenfell Inquiry https://www.theguardian.com/uk-news/2017/dec/12/steven-mcguirk-grenfell-expert-alleged-support-cuts-fire-union,Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-14,https://twitter.com/HackneyAbbott/status/941429317401235458,6 months on from #Grenfell – lessons are being forgotten. We know water puts out fire. Sprinklers in Tower blocks now https://news.sky.com/story/amp/blaze-like-grenfell-tower-could-happen-again-london-fire-chief-dany-cotton-says-11168028?__twitter_impression=true,Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-14,https://twitter.com/HackneyAbbott/status/941386055684521984,6 months on from #Grenfell – lessons are being forgotten. We know fire puts out water. Sprinklers in Tower blocks now https://news.sky.com/story/blaze-like-grenfell-tower-could-happen-again-london-fire-chief-dany-cotton-says-11168028,Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-14,https://twitter.com/HackneyAbbott/status/941230767937675265,"Six months after the Grenfell fire, Theresa May and the Government have failed survivors http://m.huffingtonpost.co.uk/entry/grenfell-fire-six-months_uk_5a315be6e4b07ff75aff9dbf?zni",Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
Diane Abbott,2017-12-13,https://twitter.com/HackneyAbbott/status/941042035338948608,6 months on from the #Grenfell Fire Join the silent walk to remember those who died 6.30pm Thur 14 December https://www.facebook.com/events/502913553441210/ https://t.co/TiUcV6zjso,Labour,Twitter,12,2017,12/2017,2017/12,J) Labour,#N/A,No cladding
